"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0036230","GO:0036230","granulocyte activation","17/3041","50/18842",0.34,2.10663597500822,3.43732963967061,0.00150798001392719,0.0175048217676195,0.0175048217676195,"6352/6372/5169/7305/1511/2207/2213/160364/3579/5320/7124/1776/6688/57126/729230/11314/2205",17
"GO:0043114","GO:0043114","regulation of vascular permeability","17/3041","50/18842",0.34,2.10663597500822,3.43732963967061,0.00150798001392719,0.0175048217676195,0.0175048217676195,"7040/5795/388125/6833/5139/9590/4881/23576/145741/100506658/154796/27134/133/9353/5138/124220/4879",17
"GO:0002708","GO:0002708","positive regulation of lymphocyte mediated immunity","30/3041","108/18842",0.277777777777778,1.72110782271913,3.29696794733346,0.00150934432588148,0.0175048217676195,0.0175048217676195,"116449/7855/7040/353091/3553/80328/6375/3822/913/114836/30009/3569/3823/59067/56253/135250/3821/114548/91543/909/563/3805/1604/154064/10125/924/3592/8302/3824/8741",30
"GO:0001655","GO:0001655","urogenital system development","12/3041","30/18842",0.4,2.47839526471555,3.5550982166439,0.0015140499794933,0.0175248304713004,0.0175248304713004,"2049/3205/247/6469/1396/5076/6662/6715/7849/27023/768239/3239",12
"GO:0006638","GO:0006638","neutral lipid metabolic process","34/3041","127/18842",0.267716535433071,1.65876848425844,3.26781646950027,0.00153085465448395,0.017649853663462,0.017649853663462,"80168/7069/51196/285848/2169/376497/2167/646486/1373/2171/646480/2173/6653/116519/13/345/63924/346606/9663/116255/5105/119548/336/857/392636/338/747/2168/11145/2172/718/145447/2784/440503",34
"GO:0006639","GO:0006639","acylglycerol metabolic process","34/3041","127/18842",0.267716535433071,1.65876848425844,3.26781646950027,0.00153085465448395,0.017649853663462,0.017649853663462,"80168/7069/51196/285848/2169/376497/2167/646486/1373/2171/646480/2173/6653/116519/13/345/63924/346606/9663/116255/5105/119548/336/857/392636/338/747/2168/11145/2172/718/145447/2784/440503",34
"GO:0050870","GO:0050870","positive regulation of T cell activation","54/3041","226/18842",0.238938053097345,1.48045734839203,3.1877464654275,0.00156049656861149,0.0179563988716938,0.0179563988716938,"2625/6366/7040/6352/64926/11148/3559/2494/3553/7494/3717/6375/970/11006/8876/1803/920/3952/916/5293/3549/6469/942/3569/6363/64127/59067/126259/27177/7704/2737/55423/3552/30835/114548/5105/729230/10148/7535/29851/80380/857/941/3595/1604/199/84868/10125/3481/29126/3575/3592/1236/10288",54
"GO:0002825","GO:0002825","regulation of T-helper 1 type immune response","13/3041","34/18842",0.382352941176471,2.36905429715457,3.50515091643268,0.00159010485992805,0.0182431596145103,0.0182431596145103,"3553/6375/9173/30009/6363/90865/729230/10148/941/3595/84868/3592/338322",13
"GO:0002673","GO:0002673","regulation of acute inflammatory response","15/3041","42/18842",0.357142857142857,2.2128529149246,3.45200769537058,0.00160566195954892,0.0182431596145103,0.0182431596145103,"8792/2529/134/3553/388125/2213/3569/7124/4852/1776/145741/26279/114548/6863/1236",15
"GO:0006040","GO:0006040","amino sugar metabolic process","15/3041","42/18842",0.357142857142857,2.2128529149246,3.45200769537058,0.00160566195954892,0.0182431596145103,0.0182431596145103,"216/2673/9945/124872/9215/10164/4248/80896/4166/6480/23563/1118/10020/64122/1117",15
"GO:0031294","GO:0031294","lymphocyte costimulation","15/3041","42/18842",0.357142857142857,2.2128529149246,3.45200769537058,0.00160566195954892,0.0182431596145103,0.0182431596145103,"6366/11148/11006/1803/5293/942/6363/126259/29851/80380/857/941/29126/1236/10288",15
"GO:0050920","GO:0050920","regulation of chemotaxis","48/3041","196/18842",0.244897959183673,1.5173848559483,3.19423457793323,0.0016064916848427,0.0182431596145103,0.0182431596145103,"3315/6366/7040/6352/6346/4856/10563/4851/719/5795/245937/6375/11240/1803/3273/7424/57402/1436/3579/2260/1240/3569/6363/1524/64065/6688/3627/146433/406941/56833/10344/9353/5054/6351/8817/729230/1907/91584/347733/1012/199/3592/64805/3673/1236/220202/6278/27202",48
"GO:0032640","GO:0032640","tumor necrosis factor production","47/3041","191/18842",0.246073298429319,1.52466724400041,3.19718283074723,0.00160713548984971,0.0182431596145103,0.0182431596145103,"3315/7855/23547/7040/9370/1139/3929/4939/9971/64581/5795/3717/4940/6833/11006/7305/2213/914/5004/10457/3952/9590/1149/3458/10333/407019/3569/6363/671/2214/64127/5005/1524/3670/3552/406941/10859/943/7097/5443/929/2209/90865/729230/84868/2212/27202",47
"GO:0032680","GO:0032680","regulation of tumor necrosis factor production","47/3041","191/18842",0.246073298429319,1.52466724400041,3.19718283074723,0.00160713548984971,0.0182431596145103,0.0182431596145103,"3315/7855/23547/7040/9370/1139/3929/4939/9971/64581/5795/3717/4940/6833/11006/7305/2213/914/5004/10457/3952/9590/1149/3458/10333/407019/3569/6363/671/2214/64127/5005/1524/3670/3552/406941/10859/943/7097/5443/929/2209/90865/729230/84868/2212/27202",47
"GO:0002275","GO:0002275","myeloid cell activation involved in immune response","26/3041","90/18842",0.288888888888889,1.7899521356279,3.29546067404017,0.00164517795617245,0.0186031661197962,0.0186031661197962,"116449/2770/3929/3553/5169/7305/1113/2207/5293/3458/10814/7124/117194/1524/1776/6688/387695/3556/57126/6863/90865/729230/11314/2205/84868/140",26
"GO:0032755","GO:0032755","positive regulation of interleukin-6 production","26/3041","90/18842",0.288888888888889,1.7899521356279,3.29546067404017,0.00164517795617245,0.0186031661197962,0.0186031661197962,"5450/51311/7040/3929/3553/64581/245937/7494/7305/3952/3458/10333/2069/3569/7124/64127/3670/85480/3552/7097/3556/90865/199/338382/10288/338322",26
"GO:0031960","GO:0031960","response to corticosteroid","37/3041","142/18842",0.26056338028169,1.61444761962105,3.2242308817386,0.00165820929430504,0.0187145309990665,0.0187145309990665,"54657/7040/2852/6752/6755/3557/6285/2692/1373/6999/3651/2690/4747/7351/15/7356/54577/30009/3569/9076/7124/54600/8313/3670/54576/249/54578/5105/6715/9353/114131/54658/5578/57630/11170/3291/3158",37
"GO:0002696","GO:0002696","positive regulation of leukocyte activation","73/3041","325/18842",0.224615384615385,1.39171426403258,3.12495416625337,0.00168157375169886,0.0189418652490216,0.0189418652490216,"2625/6366/7040/6352/64926/3929/11148/3559/2494/3553/64581/7494/3717/6375/84630/970/54440/11006/7305/8876/4323/1803/914/920/3952/916/9173/5293/3549/6469/10333/942/5618/3569/6363/7124/2214/64127/59067/115352/126259/27177/7704/6688/2737/55423/85480/3552/30835/114548/5105/26762/6863/90865/729230/10148/7535/29851/80380/857/941/3595/1604/199/84868/10125/3481/29126/3575/3592/1236/8741/10288",73
"GO:0042060","GO:0042060","wound healing","86/3041","394/18842",0.218274111675127,1.35242381196407,3.10139161688311,0.00171247664766708,0.0192530835340008,0.0192530835340008,"3084/55966/653145/3172/3315/51129/7040/58529/150/1824/9241/3853/5055/64581/5795/79056/3678/80739/7494/3717/7429/5327/79625/5468/203859/1511/493829/90342/948/2207/55612/5328/3273/3083/2626/5028/2069/1365/22875/3569/725/90102/9076/7124/50506/10218/54361/84830/6707/100506658/135228/4321/170692/10413/667/246/5624/1832/960/5054/6484/5578/152/3848/857/116844/2153/114897/646960/462/7448/407006/8529/5265/3170/27346/64805/6558/7980/7103/3673/401720/10630/1839/5345/7056",86
"GO:0003356","GO:0003356","regulation of cilium beat frequency","8/3041","16/18842",0.5,3.09799408089444,3.68301189119896,0.00172570820393797,0.0192911867664549,0.0192911867664549,"8701/80217/55036/123872/284076/246176/55130/154313",8
"GO:0009812","GO:0009812","flavonoid metabolic process","8/3041","16/18842",0.5,3.09799408089444,3.68301189119896,0.00172570820393797,0.0192911867664549,0.0192911867664549,"54657/54577/54600/54576/27233/54578/54658/27284",8
"GO:0032530","GO:0032530","regulation of microvillus organization","8/3041","16/18842",0.5,3.09799408089444,3.68301189119896,0.00172570820393797,0.0192911867664549,0.0192911867664549,"7429/5357/53841/6624/5420/10083/54825/5909",8
"GO:0061337","GO:0061337","cardiac conduction","27/3041","95/18842",0.284210526315789,1.76096505650842,3.26195920786834,0.00176249807858292,0.0195819232928057,0.0195819232928057,"776/1636/6330/2697/1824/3757/3760/489/1482/482/3728/6543/3670/6327/348980/81033/1832/183/775/3781/491/10021/857/10008/3784/3753/29119",27
"GO:0002532","GO:0002532","production of molecular mediator involved in inflammatory response","30/3041","109/18842",0.275229357798165,1.70531784269419,3.23975636088462,0.00176664081784095,0.0195819232928057,0.0195819232928057,"115362/1139/3929/64581/7494/3717/6280/11006/948/2207/27179/3952/653361/10333/3569/7124/64127/27177/4210/199713/400935/56833/56300/3556/5678/113/5054/55540/406986/407006",30
"GO:0007588","GO:0007588","excretion","10/3041","23/18842",0.434782608695652,2.69390789642995,3.56593430357555,0.00176836756266663,0.0195819232928057,0.0195819232928057,"1139/50617/387129/4881/1136/1143/525/183/80763/4879",10
"GO:0060914","GO:0060914","heart formation","10/3041","23/18842",0.434782608695652,2.69390789642995,3.56593430357555,0.00176836756266663,0.0195819232928057,0.0195819232928057,"140628/4851/4036/64321/2348/5460/22943/3670/55897/5292",10
"GO:0090026","GO:0090026","positive regulation of monocyte chemotaxis","10/3041","23/18842",0.434782608695652,2.69390789642995,3.56593430357555,0.00176836756266663,0.0195819232928057,0.0195819232928057,"6352/6346/245937/57402/1524/3627/5054/729230/199/6278",10
"GO:0009749","GO:0009749","response to glucose","43/3041","172/18842",0.25,1.54899704044722,3.17307228698636,0.00178769212548776,0.0197587024396016,0.0197587024396016,"5313/3172/7040/9370/2852/150/222546/9971/5563/10723/7494/2692/6833/2729/116534/3651/7351/2626/8989/653361/4986/84327/9854/8431/2730/8622/5799/4884/111/5105/5076/57393/114131/389692/336/9024/8938/407006/4825/51085/2981/3170/2645",43
"GO:0032102","GO:0032102","negative regulation of response to external stimulus","90/3041","416/18842",0.216346153846154,1.34047820807933,3.08062156206431,0.00179667170542283,0.0198206934857153,0.0198206934857153,"55966/2625/26525/27293/7040/9370/2852/131450/58529/4856/10563/4851/134/9971/2494/5055/3553/5169/3557/4940/2895/5327/116379/11240/83999/5468/387837/10848/1803/2213/1496/133060/5328/3273/8530/160364/201633/23005/90102/7124/23220/4852/54361/84830/3670/4210/79626/9636/135228/3428/4321/1813/3552/406941/170692/56833/10859/3821/3556/114548/9353/5624/5054/90865/5292/3848/114897/3805/64116/146760/199/84868/7448/407006/6095/6318/9856/406988/6558/7103/2810/401720/3824/81607/730249/11005/5345/89790/7056/27202",90
"GO:0072678","GO:0072678","T cell migration","21/3041","68/18842",0.308823529411765,1.91346693231716,3.31044806016196,0.00180573497608253,0.0198833738939425,0.0198833738939425,"6366/2770/131450/6352/10563/6375/124976/2838/5293/3627/387695/64005/10344/729230/7535/7499/4478/199/6558/6278/6373",21
"GO:1904427","GO:1904427","positive regulation of calcium ion transmembrane transport","18/3041","55/18842",0.327272727272727,2.02777794385818,3.3486504725693,0.00181729238147938,0.0199732321553248,0.0199732321553248,"930/117/2852/6375/5319/931/920/387129/57214/5031/2902/4283/5027/3627/5026/857/623/6373",18
"GO:0048754","GO:0048754","branching morphogenesis of an epithelial tube","23/3041","77/18842",0.298701298701299,1.85074971066421,3.28163886589945,0.00183880804426175,0.0201719986945133,0.0201719986945133,"7040/9241/441478/6299/7490/7080/6469/4609/7124/186/9955/5076/6662/6495/9353/183/6943/7849/3237/4070/5314/9953/6423",23
"GO:0002709","GO:0002709","regulation of T cell mediated immunity","28/3041","100/18842",0.28,1.73487668530089,3.23239480951642,0.00187097811947603,0.020448608443344,0.020448608443344,"7855/2529/353091/3553/80328/6375/11006/151888/913/2213/30009/3569/135250/10859/3821/114548/3902/91543/909/729230/563/941/1604/154064/29126/924/3592/3824",28
"GO:0046634","GO:0046634","regulation of alpha-beta T cell activation","28/3041","100/18842",0.28,1.73487668530089,3.23239480951642,0.00187097811947603,0.020448608443344,0.020448608443344,"64926/3717/6375/11006/3662/257101/3549/6469/639/942/30009/9479/6363/7704/2737/56253/10859/114548/729230/10148/11314/57630/941/3595/1604/29126/3592/654346",28
"GO:0009880","GO:0009880","embryonic pattern specification","17/3041","51/18842",0.333333333333333,2.06532938726296,3.34204233790829,0.00192667187096009,0.0210182385922919,0.0210182385922919,"7855/4091/497189/2066/6862/7490/53820/6469/4762/1045/6997/80319/55897/134701/92129/23242/10409",17
"GO:0010819","GO:0010819","regulation of T cell chemotaxis","7/3041","13/18842",0.538461538461538,3.33630131788632,3.6966199305938,0.00196870256741405,0.0212590207632694,0.0212590207632694,"6366/6352/10563/6375/3627/729230/6278",7
"GO:0032276","GO:0032276","regulation of gonadotropin secretion","7/3041","13/18842",0.538461538461538,3.33630131788632,3.6966199305938,0.00196870256741405,0.0212590207632694,0.0212590207632694,"2697/3625/6870/3952/4986/3623/84634",7
"GO:0034116","GO:0034116","positive regulation of heterotypic cell-cell adhesion","7/3041","13/18842",0.538461538461538,3.33630131788632,3.6966199305938,0.00196870256741405,0.0212590207632694,0.0212590207632694,"3553/7124/4680/2651/960/655/8631",7
"GO:0051797","GO:0051797","regulation of hair follicle development","7/3041","13/18842",0.538461538461538,3.33630131788632,3.6966199305938,0.00196870256741405,0.0212590207632694,0.0212590207632694,"10468/1001/55612/3872/7124/8456/51083",7
"GO:0060575","GO:0060575","intestinal epithelial cell differentiation","7/3041","13/18842",0.538461538461538,3.33630131788632,3.6966199305938,0.00196870256741405,0.0212590207632694,0.0212590207632694,"140628/2626/1045/2627/4852/5697/10413",7
"GO:0007193","GO:0007193","adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway","29/3041","105/18842",0.276190476190476,1.71127292087503,3.2062604231188,0.00197043644829623,0.0212590207632694,0.0212590207632694,"2770/150/134/719/1128/2781/9590/5028/112/4986/29909/3355/134864/4543/117194/4852/2899/1813/94233/154/5138/1131/152/155/2859/64805/8843/140/768239",29
"GO:0010818","GO:0010818","T cell chemotaxis","11/3041","27/18842",0.407407407407407,2.5242914733214,3.47708805719113,0.00198718663671381,0.0213223675618197,0.0213223675618197,"6366/6352/10563/6375/5293/3627/10344/729230/6558/6278/6373",11
"GO:0050482","GO:0050482","arachidonate secretion","11/3041","27/18842",0.407407407407407,2.5242914733214,3.47708805719113,0.00198718663671381,0.0213223675618197,0.0213223675618197,"4828/1636/5319/8399/5320/26279/1813/64600/553/56923/391013",11
"GO:1903963","GO:1903963","arachidonate transport","11/3041","27/18842",0.407407407407407,2.5242914733214,3.47708805719113,0.00198718663671381,0.0213223675618197,0.0213223675618197,"4828/1636/5319/8399/5320/26279/1813/64600/553/56923/391013",11
"GO:0006953","GO:0006953","acute-phase response","16/3041","47/18842",0.340425531914894,2.10927256571537,3.34028816277346,0.00202433678560834,0.0216814213103406,0.0216814213103406,"8792/9332/3929/3553/3557/5004/3934/3240/3569/7124/5005/3552/1401/197/5265/5345",16
"GO:0001771","GO:0001771","immunological synapse formation","6/3041","10/18842",0.6,3.71759289707333,3.77097865641627,0.00204629304769913,0.0217580526590794,0.0217580526590794,"6366/6363/5551/4478/84868/1236",6
"GO:0038130","GO:0038130","ERBB4 signaling pathway","6/3041","10/18842",0.6,3.71759289707333,3.77097865641627,0.00204629304769913,0.0217580526590794,0.0217580526590794,"3084/10718/145957/2066/2069/1839",6
"GO:0051552","GO:0051552","flavone metabolic process","6/3041","10/18842",0.6,3.71759289707333,3.77097865641627,0.00204629304769913,0.0217580526590794,0.0217580526590794,"54657/54577/54600/54576/54578/54658",6
"GO:0072044","GO:0072044","collecting duct development","6/3041","10/18842",0.6,3.71759289707333,3.77097865641627,0.00204629304769913,0.0217580526590794,0.0217580526590794,"4851/6469/168002/5076/359/793",6
"GO:0044344","GO:0044344","cellular response to fibroblast growth factor stimulus","27/3041","96/18842",0.28125,1.74262167050312,3.20012414623076,0.00208172216510424,0.0220948128715035,0.0220948128715035,"6352/10563/9241/26281/10251/53834/1373/79625/2729/90993/2260/2817/26291/2250/2254/9378/2730/2261/10253/6997/406941/960/8817/3164/10252/23768/2264",27
"GO:0042063","GO:0042063","gliogenesis","55/3041","234/18842",0.235042735042735,1.45632200383927,3.08139511177219,0.00210128545809741,0.022262267556059,0.022262267556059,"1600/7040/4602/4851/9241/80045/3553/400746/5649/745/712/6664/6285/6280/84630/6833/5803/1128/1021/4035/4323/128853/4036/474/1436/482/5028/6469/3458/2817/3569/5309/4099/54857/7124/85414/388585/1524/6656/8140/146433/10397/22891/7097/5076/6662/90865/729230/7448/407006/10893/64805/4049/10675/4915",55
"GO:0030856","GO:0030856","regulation of epithelial cell differentiation","36/3041","139/18842",0.258992805755396,1.60471635844892,3.13921729638307,0.0021259166670198,0.0224827158310727,0.0224827158310727,"55966/2625/8689/360/4851/3553/4487/247/3976/110806278/3458/5991/2302/7124/8456/4318/8842/3890/9573/182/10253/10406/5076/6662/55897/5624/5054/2118/7849/857/10252/10626/50604/4825/5317/2810",36
"GO:0009948","GO:0009948","anterior/posterior axis specification","14/3041","39/18842",0.358974358974359,2.22420087859088,3.35729354660206,0.00215235436123098,0.0226035622881688,0.0226035622881688,"7855/497189/6862/7490/6469/4762/1045/6997/10637/55897/134701/92129/10409/3170",14
"GO:0140353","GO:0140353","lipid export from cell","14/3041","39/18842",0.358974358974359,2.22420087859088,3.35729354660206,0.00215235436123098,0.0226035622881688,0.0226035622881688,"4828/8792/4602/3553/3952/8399/65266/51083/183/84417/6863/114897/3784/1588",14
"GO:0030224","GO:0030224","monocyte differentiation","13/3041","35/18842",0.371428571428571,2.30136703152159,3.38058576538249,0.00216040850441341,0.0226035622881688,0.0226035622881688,"3553/5468/1021/920/1436/4609/146433/3428/3552/3556/5138/8544/133396",13
"GO:0099560","GO:0099560","synaptic membrane adhesion","13/3041","35/18842",0.371428571428571,2.30136703152159,3.38058576538249,0.00216040850441341,0.0226035622881688,0.0226035622881688,"57689/5100/84631/2239/94030/11141/114794/26050/3556/1004/57451/266727/10178",13
"GO:1900017","GO:1900017","positive regulation of cytokine production involved in inflammatory response","13/3041","35/18842",0.371428571428571,2.30136703152159,3.38058576538249,0.00216040850441341,0.0226035622881688,0.0226035622881688,"115362/64581/7494/27179/10333/3569/7124/64127/27177/400935/56300/3556/55540",13
"GO:1990806","GO:1990806","ligand-gated ion channel signaling pathway","13/3041","35/18842",0.371428571428571,2.30136703152159,3.38058576538249,0.00216040850441341,0.0226035622881688,0.0226035622881688,"2895/2893/170572/2900/2902/8851/9378/2899/2891/154/2903/3359/50944",13
"GO:0048592","GO:0048592","eye morphogenesis","28/3041","101/18842",0.277227722772277,1.71769968841672,3.17267044221621,0.00219713486209853,0.0229469857711179,0.0229469857711179,"148398/7855/6496/2202/6664/64220/6101/5080/5308/84465/2295/5309/10083/5523/8076/5916/8842/5950/5076/6662/121643/7482/2201/6103/84467/793/23554/220",28
"GO:0007187","GO:0007187","G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger","18/3041","56/18842",0.321428571428571,1.99156762343214,3.25999617577656,0.00228030200524954,0.0237312845856059,0.0237312845856059,"6752/6755/3274/4985/1128/6751/3357/4544/3355/4543/4852/186/23566/183/1131/155/1269/3363",18
"GO:0051480","GO:0051480","regulation of cytosolic calcium ion concentration","18/3041","56/18842",0.321428571428571,1.99156762343214,3.25999617577656,0.00228030200524954,0.0237312845856059,0.0237312845856059,"2852/9256/134/858/785/794/1258/5350/5028/9899/6261/4852/6543/491/130733/857/793/797",18
"GO:0034765","GO:0034765","regulation of monoatomic ion transmembrane transport","62/3041","271/18842",0.228782287822878,1.41753234697753,3.03721142896359,0.00228480742148418,0.0237361619051714,0.0237361619051714,"776/930/117/7040/2852/3757/53828/6375/1193/810/483/5621/5319/931/54997/920/4842/3934/782/387129/5350/57214/7351/482/3755/3458/4986/5031/2902/9465/65266/4283/5027/4318/3627/84766/5026/389816/183/59285/126755/775/3781/857/1318/84634/80333/623/9843/285966/2859/440699/201140/2903/10008/3784/2257/6373/255022/3753/3758/486",62
"GO:0071677","GO:0071677","positive regulation of mononuclear cell migration","26/3041","92/18842",0.282608695652174,1.75104013267947,3.16792083779011,0.00231497302237448,0.0240071276394391,0.0240071276394391,"6366/7040/6352/6346/10563/719/5795/245937/6375/4323/57402/1436/1240/7124/1524/6688/3627/146433/5054/6351/729230/199/3592/64805/1236/6278",26
"GO:0034329","GO:0034329","cell junction assembly","103/3041","490/18842",0.210204081632653,1.30242200135562,2.97568955922159,0.00235541805086053,0.0243835530617252,0.0243835530617252,"2049/5818/1636/7855/2697/9971/10718/3553/5649/140689/5795/10160/7368/9080/55901/2895/2555/51225/2558/3982/22941/3909/84631/347730/84612/131578/55203/4323/1001/23616/2561/28513/2066/402665/3273/2239/64284/23316/55118/6624/1006/1830/84189/2260/1365/3728/8927/90102/8128/9076/7124/22943/94030/165257/9378/3655/54361/27286/100506658/2556/11141/43/2705/154796/2706/347731/1813/40/4867/26050/7097/3556/80059/25945/4884/667/1010/84525/183/1004/10804/5578/84623/1828/857/266727/91584/139065/1012/11170/146760/56133/1308/1015/57622/5317/3673/266743/1016/26280/5783/6591/222256",103
"GO:0050867","GO:0050867","positive regulation of cell activation","76/3041","345/18842",0.220289855072464,1.36491333419117,3.00100369848529,0.00237724567652034,0.0245662646360978,0.0245662646360978,"2625/6366/7040/4602/6352/64926/3929/11148/3559/2494/3553/64581/5795/7494/3717/6375/6665/84630/970/54440/11006/7305/8876/4323/1803/914/920/3952/916/9173/5293/3549/6469/10333/942/5618/3569/6363/7124/2214/64127/59067/115352/126259/27177/7704/6688/2737/55423/85480/3552/30835/114548/5105/26762/6863/90865/729230/10148/7535/29851/80380/857/941/3595/1604/199/84868/10125/3481/29126/3575/3592/1236/8741/10288",76
"GO:0030858","GO:0030858","positive regulation of epithelial cell differentiation","20/3041","65/18842",0.307692307692308,1.90645789593504,3.2115087517565,0.00240899454835002,0.0248506806040318,0.0248506806040318,"4851/247/3976/110806278/5991/2302/8456/8842/10406/5076/6662/55897/5054/2118/7849/10626/50604/4825/5317/2810",20
"GO:0071695","GO:0071695","anatomical structure maturation","44/3041","180/18842",0.244444444444444,1.51457488399284,3.04315198599057,0.00254203652842582,0.0261771887690785,0.0261771887690785,"79820/6366/83853/257062/64581/283/6496/712/4880/84283/1811/27289/5468/1080/1001/55612/5139/1258/3952/152015/100533183/5991/2069/6363/65009/59067/6261/2046/388585/7704/1524/2261/144347/6954/440712/5026/5076/51083/8938/4825/646/718/11005/84217",44
"GO:0002407","GO:0002407","dendritic cell chemotaxis","10/3041","24/18842",0.416666666666667,2.5816617340787,3.40134272772204,0.00259717257241651,0.0266516138321276,0.0266516138321276,"6366/6352/3579/1234/6363/6688/56833/729230/3592/1236",10
"GO:0032753","GO:0032753","positive regulation of interleukin-4 production","10/3041","24/18842",0.416666666666667,2.5816617340787,3.40134272772204,0.00259717257241651,0.0266516138321276,0.0266516138321276,"2625/3662/2207/942/8140/3556/114548/90865/53833/84868",10
"GO:0007173","GO:0007173","epidermal growth factor receptor signaling pathway","33/3041","126/18842",0.261904761904762,1.62275880427804,3.07692229548677,0.00261917276804341,0.0268305503067861,0.0268305503067861,"7040/2852/150/134/51196/10251/9052/5795/2202/7429/10551/2066/356/5328/2069/2537/255324/9185/5284/4318/10253/6662/183/222584/152/10252/1012/9001/101927318/55532/1956/84985/1839",33
"GO:1904062","GO:1904062","regulation of monoatomic cation transmembrane transport","59/3041","257/18842",0.229571984435798,1.42242529784258,2.99125264900962,0.00264272949807891,0.02702478164992,0.02702478164992,"776/930/117/7040/2852/3757/53828/6375/1193/810/483/5621/5319/931/54997/920/4842/3934/782/387129/5350/57214/7351/482/3755/3458/4986/5031/2902/9465/65266/4283/5027/4318/3627/84766/5026/389816/183/59285/126755/775/3781/857/1318/84634/80333/623/9843/2859/440699/201140/2903/10008/3784/2257/6373/3753/486",59
"GO:0009620","GO:0009620","response to fungus","21/3041","70/18842",0.3,1.85879644853667,3.15792553767309,0.00268211803085537,0.0273799548983152,0.0273799548983152,"26525/7040/64581/283/6280/6283/1113/3273/1673/10578/1524/4852/6688/387695/85480/6279/5443/6863/84659/170482/338322",21
"GO:0006911","GO:0006911","phagocytosis, engulfment","15/3041","44/18842",0.340909090909091,2.11226869151894,3.24039629298881,0.00272133294329227,0.0276841482812431,0.0276841482812431,"114786/94134/9938/343702/948/23616/246/26762/11031/2209/11314/51454/199/718/3673",15
"GO:0095500","GO:0095500","acetylcholine receptor signaling pathway","15/3041","44/18842",0.340909090909091,2.11226869151894,3.24039629298881,0.00272133294329227,0.0276841482812431,0.0276841482812431,"1139/1146/1128/4062/8000/432355/1136/8851/1143/8973/55584/1134/1131/2769/1137",15
"GO:0001763","GO:0001763","morphogenesis of a branching structure","26/3041","93/18842",0.279569892473118,1.73221174415603,3.10532463352155,0.0027289912150491,0.0277141076761463,0.0277141076761463,"7040/9241/441478/6299/7490/7080/6469/4609/7124/186/6997/1813/9955/5076/6662/6495/9353/183/6943/7849/3237/4070/5314/401720/9953/6423",26
"GO:0038127","GO:0038127","ERBB signaling pathway","37/3041","146/18842",0.253424657534247,1.57021617798759,3.03430694647508,0.00279306197940301,0.0280621113222067,0.0280621113222068,"3084/7040/2852/150/134/10718/51196/10251/9052/5795/2202/7429/145957/10551/2066/356/5328/2069/2537/255324/9185/5284/5801/4318/10253/6662/183/222584/152/10252/1012/9001/101927318/55532/1956/84985/1839",37
"GO:0007616","GO:0007616","long-term memory","11/3041","28/18842",0.392857142857143,2.43413820641706,3.33155778200727,0.00280100487935543,0.0280621113222067,0.0280621113222068,"5649/4909/5621/3934/55450/1813/6863/793/266743/50944/4776",11
"GO:0070168","GO:0070168","negative regulation of biomineral tissue development","11/3041","28/18842",0.392857142857143,2.43413820641706,3.33155778200727,0.00280100487935543,0.0280621113222067,0.0280621113222068,"7040/4851/5552/50937/100533183/6779/5167/144347/6662/197/1893",11
"GO:0007168","GO:0007168","receptor guanylyl cyclase signaling pathway","8/3041","17/18842",0.470588235294118,2.91575913495948,3.46669609816799,0.00280143866430874,0.0280621113222067,0.0280621113222068,"2984/4880/50940/79849/4881/4544/5138/4879",8
"GO:0010522","GO:0010522","regulation of calcium ion transport into cytosol","8/3041","17/18842",0.470588235294118,2.91575913495948,3.46669609816799,0.00280143866430874,0.0280621113222067,0.0280621113222068,"117/5319/920/4842/2902/5027/5026/857",8
"GO:0031128","GO:0031128","developmental induction","8/3041","17/18842",0.470588235294118,2.91575913495948,3.46669609816799,0.00280143866430874,0.0280621113222067,0.0280621113222068,"140628/7855/6299/5460/22943/6662/6495/55897",8
"GO:0032274","GO:0032274","gonadotropin secretion","8/3041","17/18842",0.470588235294118,2.91575913495948,3.46669609816799,0.00280143866430874,0.0280621113222067,0.0280621113222068,"2697/3625/6870/3952/4986/2798/3623/84634",8
"GO:0034310","GO:0034310","primary alcohol catabolic process","8/3041","17/18842",0.470588235294118,2.91575913495948,3.46669609816799,0.00280143866430874,0.0280621113222067,0.0280621113222068,"57016/6799/222/27233/84532/6822/221/27284",8
"GO:0032635","GO:0032635","interleukin-6 production","39/3041","156/18842",0.25,1.54899704044722,3.02059172630548,0.00283587930019365,0.0281897601461052,0.0281897601461052,"4828/5450/51311/7040/131450/3929/9971/3553/408/64581/245937/7494/11006/7305/5004/3952/3458/10333/2302/2069/3569/671/7124/64127/3670/85480/3552/406941/7097/3556/10365/90865/199/84868/4829/338382/10288/27202/338322",39
"GO:0032675","GO:0032675","regulation of interleukin-6 production","39/3041","156/18842",0.25,1.54899704044722,3.02059172630548,0.00283587930019365,0.0281897601461052,0.0281897601461052,"4828/5450/51311/7040/131450/3929/9971/3553/408/64581/245937/7494/11006/7305/5004/3952/3458/10333/2302/2069/3569/671/7124/64127/3670/85480/3552/406941/7097/3556/10365/90865/199/84868/4829/338382/10288/27202/338322",39
